260504,090000,22040.0000,1,0
260504,090000,22040.0000,1,0
260504,090000,22040.0000,1,0
260504,090000,21960.0000,1,0
260504,090001,22040.0000,2,0
260504,090001,22040.0000,1,0
260504,090009,21960.0000,1,0
260504,090126,21940.0000,1,0
260504,090126,21940.0000,1,0
260504,090126,21940.0000,1,0
260504,090135,21900.0000,4,0
260504,090135,21920.0000,1,0
260504,090135,21900.0000,4,0
260504,090135,21900.0000,17,0
260504,090135,21920.0000,1,0
260504,090238,21940.0000,1,0
260504,090238,21940.0000,1,0
260504,090420,21940.0000,1,0
260504,090439,21940.0000,1,0
260504,090515,21880.0000,2,0
260504,090515,21900.0000,1,0
260504,090614,21900.0000,1,0
260504,090620,21940.0000,1,0
260504,090709,21900.0000,4,0
260504,090709,21900.0000,2,0
260504,090709,21900.0000,2,0
260504,090709,21920.0000,2,0
260504,090710,21940.0000,1,0
260504,090710,21940.0000,1,0
260504,090710,21940.0000,3,0
260504,090710,21940.0000,2,0
260504,090710,21920.0000,1,0
260504,090710,21900.0000,1,0
260504,090710,21960.0000,2,0
260504,090720,21980.0000,2,0
260504,090946,21940.0000,1,0
260504,090959,21960.0000,2,0
260504,090959,21940.0000,1,0
260504,091000,21940.0000,3,0
260504,091025,21980.0000,1,0
260504,091105,21940.0000,2,0
260504,091226,21940.0000,1,0
260504,091353,21860.0000,1,0
260504,091353,21860.0000,1,0
260504,091353,21820.0000,1,0
260504,091353,21820.0000,2,0
260504,091354,21920.0000,1,0
260504,091358,21920.0000,1,0
260504,091426,21920.0000,1,0
260504,091433,21920.0000,1,0
260504,091433,21920.0000,1,0
260504,091433,21900.0000,1,0
260504,091433,21900.0000,1,0
260504,091433,21920.0000,2,0
260504,091433,21900.0000,1,0
260504,091433,21880.0000,2,0
260504,091509,21920.0000,1,0
260504,091516,21920.0000,1,0
260504,091616,21880.0000,2,0
260504,091625,21920.0000,1,0
260504,091625,21920.0000,1,0
260504,091719,21860.0000,2,0
260504,091733,21900.0000,1,0
260504,091751,21880.0000,2,0
260504,091902,21900.0000,2,0
260504,091902,21900.0000,2,0
260504,091902,21900.0000,4,0
260504,091906,21920.0000,1,0
260504,091906,21940.0000,1,0
260504,091906,21940.0000,1,0
260504,091906,21940.0000,1,0
260504,091906,21940.0000,2,0
260504,091906,21940.0000,2,0
260504,092013,21960.0000,1,0
260504,092013,21960.0000,1,0
260504,092045,21960.0000,1,0
260504,092148,21940.0000,1,0
260504,092216,21940.0000,1,0
260504,092245,21960.0000,1,0
260504,092339,21960.0000,1,0
260504,092416,21960.0000,1,0
260504,092416,21960.0000,3,0
260504,092416,21960.0000,2,0
260504,092416,21960.0000,3,0
260504,092416,21960.0000,1,0
260504,092416,21960.0000,3,0
260504,092529,21940.0000,1,0
260504,092616,21960.0000,1,0
260504,092715,21960.0000,1,0
260504,092715,21960.0000,1,0
260504,092715,21960.0000,2,0
260504,092734,21940.0000,1,0
260504,092816,21960.0000,1,0
260504,092828,21980.0000,1,0
260504,092900,21960.0000,2,0
260504,092900,21960.0000,1,0
260504,092900,21960.0000,2,0
260504,092900,21960.0000,3,0
260504,092900,21960.0000,1,0
260504,093014,21880.0000,1,0
260504,093016,21920.0000,3,0
260504,093016,21920.0000,2,0
260504,093132,21940.0000,2,0
260504,093154,21940.0000,1,0
260504,093154,21940.0000,1,0
260504,093154,21940.0000,1,0
260504,093307,21920.0000,1,0
260504,093307,21920.0000,1,0
260504,093307,21920.0000,1,0
260504,093307,21920.0000,2,0
260504,093307,21920.0000,2,0
260504,093307,21920.0000,2,0
260504,093634,21900.0000,1,0
260504,093634,21900.0000,2,0
260504,093909,21900.0000,2,0
260504,093926,21900.0000,2,0
260504,094045,21900.0000,1,0
260504,094045,21900.0000,3,0
260504,094045,21900.0000,2,0
260504,094045,21900.0000,1,0
260504,094046,21900.0000,1,0
260504,094046,21900.0000,3,0
260504,094046,21900.0000,2,0
260504,094046,21900.0000,2,0
260504,094046,21900.0000,2,0
260504,094046,21900.0000,2,0
260504,094046,21900.0000,1,0
260504,094116,21880.0000,1,0
260504,094116,21880.0000,2,0
260504,094116,21880.0000,2,0
260504,094654,21900.0000,1,0
260504,094808,21900.0000,1,0
260504,094838,21900.0000,1,0
260504,094935,21880.0000,1,0
260504,094935,21880.0000,1,0
260504,094935,21880.0000,1,0
260504,094935,21880.0000,1,0
260504,094935,21880.0000,2,0
260504,094935,21880.0000,1,0
260504,094935,21880.0000,2,0
260504,094936,21880.0000,2,0
260504,094936,21880.0000,1,0
260504,095018,21900.0000,1,0
260504,095018,21900.0000,3,0
260504,095023,21920.0000,1,0
260504,095029,21920.0000,2,0
260504,095150,21900.0000,1,0
260504,095150,21900.0000,1,0
260504,095214,21900.0000,2,0
260504,095216,21900.0000,2,0
260504,095307,21880.0000,1,0
260504,095307,21880.0000,2,0
260504,095327,21860.0000,1,0
260504,095327,21860.0000,3,0
260504,095959,21840.0000,1,0
260504,095959,21840.0000,1,0
260504,095959,21840.0000,1,0
260504,100000,21820.0000,1,0
260504,100139,21820.0000,1,0
260504,100158,21800.0000,1,0
260504,100158,21800.0000,1,0
260504,100321,21820.0000,1,0
260504,100321,21820.0000,1,0
260504,100436,21820.0000,2,0
260504,100436,21820.0000,1,0
260504,100436,21820.0000,1,0
260504,100441,21820.0000,1,0
260504,100501,21820.0000,1,0
260504,100511,21800.0000,1,0
260504,100550,21780.0000,1,0
260504,100550,21780.0000,1,0
260504,100603,21760.0000,1,0
260504,100717,21740.0000,1,0
260504,100717,21740.0000,2,0
260504,100717,21740.0000,3,0
260504,100741,21760.0000,1,0
260504,100741,21760.0000,1,0
260504,100741,21760.0000,2,0
260504,100741,21760.0000,1,0
260504,100741,21780.0000,2,0
260504,100741,21780.0000,1,0
260504,100940,21800.0000,1,0
260504,101120,21800.0000,1,0
260504,101241,21800.0000,1,0
260504,101321,21800.0000,1,0
260504,101325,21800.0000,1,0
260504,101454,21800.0000,1,0
260504,101454,21800.0000,1,0
260504,101501,21820.0000,1,0
260504,101506,21800.0000,2,0
260504,101506,21800.0000,1,0
260504,101506,21800.0000,1,0
260504,101506,21800.0000,1,0
260504,101506,21800.0000,3,0
260504,101506,21780.0000,1,0
260504,101635,21800.0000,1,0
260504,101651,21800.0000,1,0
260504,102023,21760.0000,1,0
260504,102023,21760.0000,1,0
260504,102023,21760.0000,1,0
260504,102023,21740.0000,1,0
260504,102023,21740.0000,1,0
260504,102028,21760.0000,1,0
260504,102028,21760.0000,2,0
260504,102028,21760.0000,2,0
260504,102710,21740.0000,1,0
260504,102710,21740.0000,1,0
260504,102710,21740.0000,1,0
260504,102821,21740.0000,1,0
260504,102857,21700.0000,1,0
260504,102857,21700.0000,1,0
260504,102857,21700.0000,2,0
260504,102935,21700.0000,1,0
260504,102935,21700.0000,1,0
260504,102935,21700.0000,1,0
260504,102935,21700.0000,1,0
260504,102935,21700.0000,3,0
260504,102935,21700.0000,1,0
260504,102939,21660.0000,1,0
260504,102949,21660.0000,3,0
260504,102949,21660.0000,1,0
260504,102956,21680.0000,1,0
260504,102956,21680.0000,2,0
260504,103006,21700.0000,1,0
260504,103006,21700.0000,1,0
260504,103227,21700.0000,3,0
260504,103234,21700.0000,1,0
260504,103257,21660.0000,1,0
260504,103304,21660.0000,1,0
260504,103304,21660.0000,1,0
260504,103412,21680.0000,2,0
260504,103412,21680.0000,3,0
260504,103412,21680.0000,1,0
260504,103412,21700.0000,2,0
260504,103412,21700.0000,1,0
260504,103412,21700.0000,3,0
260504,103412,21700.0000,2,0
260504,103413,21720.0000,2,0
260504,103413,21720.0000,1,0
260504,103413,21720.0000,3,0
260504,103413,21720.0000,1,0
260504,103413,21720.0000,2,0
260504,103413,21720.0000,1,0
260504,103413,21720.0000,1,0
260504,103414,21740.0000,1,0
260504,103416,21760.0000,1,0
260504,103503,21740.0000,1,0
260504,103503,21740.0000,1,0
260504,103507,21780.0000,1,0
260504,103641,21780.0000,1,0
260504,103949,21740.0000,1,0
260504,104009,21720.0000,1,0
260504,104009,21720.0000,1,0
260504,104009,21720.0000,1,0
260504,104413,21740.0000,1,0
260504,104501,21740.0000,1,0
260504,104641,21740.0000,1,0
260504,104816,21720.0000,1,0
260504,104816,21720.0000,1,0
260504,104816,21720.0000,1,0
260504,104816,21720.0000,1,0
260504,104817,21720.0000,1,0
260504,104920,21720.0000,5,0
260504,104921,21740.0000,1,0
260504,104921,21740.0000,1,0
260504,104921,21740.0000,2,0
260504,105000,21740.0000,2,0
260504,105003,21760.0000,1,0
260504,105128,21740.0000,1,0
260504,105128,21740.0000,1,0
260504,105141,21720.0000,1,0
260504,105157,21720.0000,1,0
260504,105730,21680.0000,2,0
260504,105730,21680.0000,1,0
260504,105730,21680.0000,1,0
260504,105730,21680.0000,1,0
260504,105730,21680.0000,1,0
260504,105730,21680.0000,1,0
260504,105730,21700.0000,1,0
260504,105730,21700.0000,1,0
260504,105730,21700.0000,2,0
260504,105731,21700.0000,1,0
260504,110101,21700.0000,1,0
260504,110101,21700.0000,1,0
260504,110101,21720.0000,1,0
260504,110115,21720.0000,3,0
260504,110115,21720.0000,1,0
260504,110115,21720.0000,1,0
260504,110118,21740.0000,1,0
260504,110141,21760.0000,1,0
260504,110502,21800.0000,1,0
260504,110502,21800.0000,1,0
260504,110502,21800.0000,1,0
260504,110502,21800.0000,1,0
260504,110502,21800.0000,1,0
260504,110503,21820.0000,1,0
260504,110503,21820.0000,1,0
260504,111141,21800.0000,1,0
260504,111428,21760.0000,3,0
260504,111428,21760.0000,1,0
260504,111428,21760.0000,1,0
260504,111430,21740.0000,2,0
260504,111430,21740.0000,1,0
260504,111430,21740.0000,2,0
260504,111430,21740.0000,1,0
260504,111431,21740.0000,1,0
260504,111509,21720.0000,1,0
260504,111509,21720.0000,1,0
260504,111534,21720.0000,3,0
260504,111534,21720.0000,1,0
260504,111534,21720.0000,1,0
260504,111931,21740.0000,3,0
260504,111931,21740.0000,1,0
260504,111931,21740.0000,3,0
260504,111932,21760.0000,1,0
260504,111932,21760.0000,1,0
260504,112211,21780.0000,1,0
260504,112317,21740.0000,1,0
260504,112317,21740.0000,1,0
260504,112317,21740.0000,1,0
260504,112317,21740.0000,1,0
260504,112318,21740.0000,1,0
260504,112457,21740.0000,1,0
260504,112457,21740.0000,3,0
260504,112457,21740.0000,1,0
260504,112457,21740.0000,1,0
260504,112600,21760.0000,2,0
260504,112600,21760.0000,1,0
260504,112807,21780.0000,1,0
260504,112807,21780.0000,1,0
260504,112807,21800.0000,1,0
260504,112920,21780.0000,1,0
260504,112920,21780.0000,2,0
260504,112921,21800.0000,1,0
260504,112957,21780.0000,1,0
260504,112957,21780.0000,1,0
260504,112957,21780.0000,3,0
260504,112959,21760.0000,1,0
260504,112959,21760.0000,2,0
260504,112959,21760.0000,1,0
260504,113001,21760.0000,1,0
260504,113009,21740.0000,4,0
260504,113009,21740.0000,1,0
260504,113009,21740.0000,1,0
260504,113053,21720.0000,2,0
260504,113053,21720.0000,1,0
260504,113053,21720.0000,1,0
260504,113053,21720.0000,1,0
260504,113053,21720.0000,1,0
260504,113053,21720.0000,1,0
260504,113053,21720.0000,2,0
260504,113053,21720.0000,2,0
260504,113053,21700.0000,1,0
260504,113121,21740.0000,1,0
260504,113829,21740.0000,1,0
260504,113848,21740.0000,3,0
260504,113848,21740.0000,1,0
260504,113949,21760.0000,1,0
260504,114001,21760.0000,1,0
260504,114106,21740.0000,1,0
260504,114106,21740.0000,1,0
260504,114106,21740.0000,1,0
260504,114141,21760.0000,1,0
260504,114159,21740.0000,1,0
260504,114159,21740.0000,1,0
260504,114159,21740.0000,1,0
260504,114159,21740.0000,1,0
260504,114244,21720.0000,1,0
260504,114244,21720.0000,2,0
260504,114244,21720.0000,1,0
260504,114244,21720.0000,2,0
260504,114244,21700.0000,1,0
260504,114244,21700.0000,2,0
260504,114244,21700.0000,1,0
260504,114244,21700.0000,1,0
260504,114244,21700.0000,9,0
260504,114244,21700.0000,1,0
260504,114244,21700.0000,1,0
260504,114244,21700.0000,2,0
260504,114244,21740.0000,1,0
260504,114244,21720.0000,3,0
260504,114245,21740.0000,2,0
260504,114246,21720.0000,2,0
260504,114303,21740.0000,2,0
260504,114303,21740.0000,2,0
260504,114426,21740.0000,1,0
260504,114551,21760.0000,1,0
260504,114551,21760.0000,1,0
260504,114551,21760.0000,1,0
260504,114554,21760.0000,2,0
260504,114756,21780.0000,1,0
260504,115001,21780.0000,1,0
260504,115141,21780.0000,1,0
260504,115141,21780.0000,1,0
260504,115141,21780.0000,1,0
260504,115141,21780.0000,1,0
260504,115141,21780.0000,3,0
260504,115141,21780.0000,1,0
260504,115321,21800.0000,1,0
260504,115321,21800.0000,1,0
260504,115321,21800.0000,1,0
260504,115321,21800.0000,1,0
260504,115321,21800.0000,2,0
260504,115529,21800.0000,1,0
260504,115750,21780.0000,1,0
260504,115750,21780.0000,1,0
260504,115750,21780.0000,3,0
260504,115750,21780.0000,3,0
260504,115750,21780.0000,1,0
260504,115750,21780.0000,1,0
260504,115811,21760.0000,1,0
260504,115811,21760.0000,1,0
260504,115811,21760.0000,1,0
260504,115835,21760.0000,1,0
260504,115835,21760.0000,3,0
260504,115835,21760.0000,2,0
260504,115931,21780.0000,1,0
260504,120109,21780.0000,1,0
260504,120141,21780.0000,1,0
260504,120158,21760.0000,1,0
260504,120158,21760.0000,1,0
260504,120158,21760.0000,1,0
260504,120204,21740.0000,1,0
260504,120204,21740.0000,2,0
260504,120205,21720.0000,1,0
260504,120241,21720.0000,1,0
260504,120241,21700.0000,1,0
260504,120242,21720.0000,1,0
260504,120245,21720.0000,1,0
260504,120305,21700.0000,1,0
260504,120305,21700.0000,1,0
260504,120305,21700.0000,1,0
260504,120339,21700.0000,1,0
260504,120339,21700.0000,1,0
260504,120339,21700.0000,1,0
260504,120339,21680.0000,1,0
260504,120354,21680.0000,2,0
260504,120356,21660.0000,2,0
260504,120403,21640.0000,1,0
260504,120405,21640.0000,1,0
260504,120413,21640.0000,1,0
260504,120413,21640.0000,1,0
260504,120413,21640.0000,1,0
260504,120417,21640.0000,1,0
260504,120417,21620.0000,1,0
260504,120417,21620.0000,1,0
260504,120425,21620.0000,1,0
260504,120425,21620.0000,2,0
260504,120425,21620.0000,2,0
260504,120455,21640.0000,2,0
260504,120455,21640.0000,3,0
260504,120455,21640.0000,5,0
260504,120519,21620.0000,1,0
260504,120524,21620.0000,1,0
260504,120524,21620.0000,3,0
260504,120524,21620.0000,1,0
260504,120532,21620.0000,2,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,2,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120532,21600.0000,1,0
260504,120537,21580.0000,1,0
260504,120545,21580.0000,1,0
260504,120545,21580.0000,2,0
260504,120625,21540.0000,1,0
260504,120638,21540.0000,2,0
260504,120638,21540.0000,3,0
260504,120648,21520.0000,1,0
260504,120756,21560.0000,1,0
260504,120756,21560.0000,1,0
260504,120756,21560.0000,3,0
260504,120808,21540.0000,1,0
260504,120808,21540.0000,8,0
260504,120808,21520.0000,1,0
260504,120808,21520.0000,3,0
260504,120812,21500.0000,1,0
260504,120812,21500.0000,1,0
260504,120812,21500.0000,1,0
260504,120812,21500.0000,1,0
260504,120812,21500.0000,1,0
260504,120812,21480.0000,2,0
260504,120812,21500.0000,1,0
260504,120848,21500.0000,1,0
260504,120855,21500.0000,1,0
260504,120855,21500.0000,1,0
260504,120855,21500.0000,1,0
260504,120858,21480.0000,1,0
260504,120944,21460.0000,1,0
260504,120944,21460.0000,1,0
260504,120954,21480.0000,1,0
260504,120954,21460.0000,1,0
260504,121012,21460.0000,1,0
260504,121028,21440.0000,1,0
260504,121200,21420.0000,1,0
260504,121200,21420.0000,1,0
260504,121215,21420.0000,2,0
260504,121215,21420.0000,1,0
260504,121250,21400.0000,1,0
260504,121250,21400.0000,1,0
260504,121250,21380.0000,2,0
260504,121328,21380.0000,1,0
260504,121354,21420.0000,1,0
260504,121354,21440.0000,1,0
260504,121354,21420.0000,1,0
260504,121356,21440.0000,2,0
260504,121356,21440.0000,1,0
260504,121356,21440.0000,1,0
260504,121356,21440.0000,2,0
260504,121359,21440.0000,1,0
260504,121359,21440.0000,1,0
260504,121359,21440.0000,1,0
260504,121359,21440.0000,1,0
260504,121419,21420.0000,1,0
260504,121440,21440.0000,1,0
260504,121458,21440.0000,1,0
260504,121458,21440.0000,3,0
260504,121458,21440.0000,1,0
